Identificador|periodo|DIAS1|DIAS2|DIAS3|DIAS4|DIAS5|DIAS6|DIAS0|Numero_Producto|GENERO|Saldo_Mora1|Cupo|Saldo_Mora2|Saldo1|Saldo_Mora3|Saldo2|Saldo_Mora4|Saldo3|Saldo_Mora5|Saldo4|Saldo_Mora6|Saldo5|Saldo6
92966472541|201712|0|0|0|0|0|0|0|1|F|98362|4436880,05|120660|5596641,33|135556|6536797,33|137581|5878978,33|132722|5765749,96|156839|6333325,27|7403573,37
92966445348|201803|0|0|0|0|0|0|0|1|M|52743|2223011,52|50570|2313106,54|52262|2308559,77|52867|2238273,77|53849|2178360,08|53691|2244102,56|2229696
92966441998|201806|0|0|0|0|0|0|0|1|M|||||||||||||
92966478247|201709|0|0|0|0|0|0|0|1||0|31069085,3|0|30948280,16|0|30826558,09|0|30703912,15|0|30580335,14|0|30455820,24|30330359,39
92966486336|201803|14|15|13|45|0|12|12|1|F|0|6999505,44|0|6733828,18|0|6463692,82|0|6189025,76|0|5909750,36|85682,72|5711471,7|5337062,96
92966440962|201709|0|0|0|0|0|0|0|1|M|2060|5664523,79|2009|5524144,77|1957|5382049,03|2090|5236292,99|2030|5092802,34|1972|4945425,89|4796245,68
92966529693|201803|59|90|119|59|60|0|26|1|M|||||||||||7488|7904989|8015985,04
92966512358|201712|119|NA|NA|NA|NA|NA|85|5|M|17633045,02|17274045,43|17386741,64|17106793,64|234603|17053362,64|717804,66|17424074,64|560271|16643963,54|1458180,62|17001500,54|17377949,54
92966474704|201712|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966475772|201806|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966456303|201712|0|0|0|0|0|0|0|2||98837|3663657,86|81153|3468507,66|98135|4412445,86|105775|4259502,86|96727|4033872,59|95150|3858691,01|3556737,31
92966507329|201712|0|0|0|0|0|0|0|1|M|||||||||||||
92966456019|201803|NA|NA|NA|NA|NA|NA|70|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966486835|201712|0|20|20|22|23|52|20|1|F|0|52280429,48|1277768,81|52870395,44|1453889,84|52351929,6|1209768,81|51406370,76|680212,1|50168457,72|1960271,65|50733174,18|48635115,6
92966486445|201803|0|0|0|0|0|0|0|1|F|0|0|177143|20177143|105878|19787087,8|104499|19535521,29|116932|19311408,03|320934|19529690,03|19256689,37
92966512410|201709|118|148|176|210|238|266|86|1|M|||69326|10069126|116416|9955112|353861|10192557|348861|10006865|356003|9825856|9583651
92966504900|201709|0|0|3|6|0|3|4|2|M|471375,24|15577177,29|0|14881129,87|471763,08|15124623,29|470965,98|14891901,85|0|14185297,7|470085,6|14415972,07|13702642,01
92966452384|201803|103|134|163|195|226|254|70|6|M|20305|574080|7679|530575|6659|580419,81|6470|571678,81|6300|562978,81|6700|554075,81|544789,81
92966470959|201712|0|0|0|0|0|0|0|1||||||0|0|0|0|0|0|0|0|0
92966512327|201809|0|0|0|0|NA|NA|14|3|M|585134.82|13492545.73|0|12474929.76|0|12037765.04|584515.55|12180380.99|583801.68|11732981.32|0|10697655.33|10241240.92
92966474719|201806|75|106|0|0|11|39|43|1|F|3502|25015|28656|1773067|46922|2041600|164014,21|2087552|255713,46|2135804|46553|2085111|2046844
92966448626|201803|0|0|0|0|0|0|0|1|M|0|39809849,03|0|39602799,07|0|39393248,16|0|39181166,02|0|38966521,36|0|38749283,92|38529422,39
92966456245|201803|0|0|0|0|0|0|0|1|M|0|29997217,87|0|30301757,96|0|29642777,45|0|28017130,53|0|27341577,87|0|26658111,67|25966639,23
92967487098|201709|11|10|8|11|8|8|9|1|F|0|18614737,25|0|18262136,78|0|17906190,72|0|17546867,95|0|17184135,36|0|16817961,84|16448313,27
92966474827|201709|0|0|0|3|0|0|0|1|F|||||||||||||
92967383797|201806|0|0|0|0|0|0|0|1|M|||||||||||||
92966506125|201809|0|11|0|0|9|NA|9|1|M|||||||||||||788823
92966486574|201712|0|0|0|0|0|0|0|1|F|||||||||||0|85000000|85000000
92966512114|201712|8|5|5|7|8|6|5|1|M|223706,83|5996358,72|224405,75|5849042,78|225502,27|5722515,99|457954,38|5844848,28|229411,51|5482157,07|163463,7|5269217,53|517.845.820.999.999
92966462769|201709|0|0|9|0|0|8|0|1|F|39741|1484600,69|49973|2503107,99|68405|3462581,28|88059|4707289,77|108140|4842236,77|105896|4816462,84|2694465,59
92966486800|201709|83|113|0|22|50|78|51|2|F|0|13890248,39|0|13733747,4|0|13575879,73|0|13416633,43|0|13255995,97|0|13093955,74|12930500,5
92966476231|201712|35|0|0|0|0|0|1|1|F|0|29229134,56|645069,75|29601247,72|641048,36|29320952,36|644774,57|29045047,18|0|28117242,72|0|27830772,26|27540820,17
92966486673|201809|0|0|0|0|0|NA|9|5|F|14320|989676.04|477|477|0|0|24254|3024254|44965|3044465|1230329.39|3088841|974683.22
92966512107|201806|63|2|0|2|1|0|31|6|M|||||||||||||
92966512513|201709|0|0|0|0|0|0|0|1|M|86288|4928293,26|106866|4862573,4|118699|5083131,69|114115|4779681,77|83859|2704137,57|97874|5336354,16|5035167,15
92966498198|201809|0|11|0|0|0|NA|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966516364|201806|0|0|0|NA|NA|NA|0|1|M|61654|5205592,83|68515|5345791,66|184494,54|5461771,2|0|0|0|0|0|0|1176617
92966487129|201803|0|0|0|0|0|0|0|1|F|2841891,69|101231866,4|4010979,69|102314938,4|755497|95513666,61|1561098,79|96397032,4|1414704,03|101426068,1|3569735,99|99655103,31|100419983,3
92966505366|201803|61|63|NA|NA|NA|NA|58|3|M|798548,73|28805238,32|797468,82|28280123,14|797785|27751431,9|2399342,08|28029190,13|796772,81|25880033,34|797543,41|25329030,13|25583131,08
92966444835|201709|0|0|0|0|0|0|0|1||||0|7099755,6|0|7004937,44|0|6908431,49|0|6810206,39|0|6710231,7|6608475,99
92966460030|201806|0|0|9|0|11|0|10|1|F|16482|449706,82|72228,2|1344316,02|12177|129669,02|7185|492454,02|43464|2530294,66|74594|3188096,66|4369342,66
92966453887|201809|0|0|0|0|0|NA|9|1|M|3918274.87|3775141.87|0|0|0|17210|42434|3551474|80596|3587183.07|78671|3780496.13|3736370.35
92966455386|201709|75|105|133|167|195|223|43|3|M|140960,01|1334803,97|199395,07|1363900,97|1349523,62|1343539,62|777109,31|773508,31|1823|769650,05|797607,05|786655,05|758792,13
92967399288|201709|104|134|162|196|NA|NA|72|1||||||||||||||
92966445361|201712|NA|NA|NA|NA|NA|NA|2|1|M|||||||||||0|20151994,51|19946157,95
92966497212|201803|30|31|29|0|0|28|0|1|F|976156,04|48742874,62|974306,15|48586077,71|517812,74|47973557,03|1037304,26|48335933,03|488018|47628434,99|1007476,72|47988578,68|47137876,82
92966447564|201712|43|71|99|0|0|10|9|1|M|4645302,26|25733127,06|4737231,21|26044618,01|4815231,54|26342180,34|4901589,05|26648099,85|4985160,83|26951233,63|5064218,34|27249853,14|22530653,73
92966499258|201712|0|0|0|0|0|0|40|3|F|||||||||||||
92966471207|201803|70|72|101|NA|NA|NA|37|4|F|298960,26|3762338,75|729386,61|3844075,75|1138396,72|3906172,06|4061741,2|3990315,32|23082|3726964,32|111508|3715334,32|3793194,08
92966464997|201709|27|29|0|27|0|0|58|1|F|72423|2060021,18|66583|2006593,18|68387|1988956,18|64532|1961794,18|92076,85|1925347,18|199062,52|1966386,18|1917290,89
92967465190|201712|43|71|99|132|163|192|9|6||||||||||||0|10057695,33|9951130,53
92966476634|201709|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966512001|201712|66|94|122|155|186|215|32|6|M|||||||||||||
92966505389|201709|0|0|0|0|0|0|0|1|M|4950|4950|43|18347|0|1237800|0|0|0|123000|0|0|164454
92966472148|201809|0|0|0|14|0|NA|9|2|F|68911.89|995980.6|25991|919679.6|86151.49|1243447.6|23926|1065085.6|21720|986805.6|97032.32|1113870.6|921234.6
92967403286|201709|0|0|21|21|0|0|50|3|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966456165|201709|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|690|230|0
92966486215|201809|0|11|39|73|0|NA|0|1|F|0|64630|0|0|0|0|0|64629|29042|4660880.72|118459|4653183.48|4604948.18
92966524764|201709|0|0|0|0|0|0|0|1|M|||||||||||||
92967418137|201803|0|0|0|0|0|0|0|1|M|87579|3948578,44|82857|3880266,87|81348|3813785,31|83570|3740365,21|226643,59|3810050,94|90700|3605653,94|4925494,23
92966518180|201809|0|0|0|0|0|NA|0|2|M|||||||||||||
92967440248|201803|0|0|0|25|0|0|0|1||||||||||||||
92966445201|201809|0|2|0|0|1|NA|30|5|M|14659|1616728|19811|1504376|300626.41|1913039|25838|1960918|93031.38|1864786|274179.96|1861127|1375523
92966500465|201809|0|0|0|0|0|NA|0|1|F|5189|244536.93|5051|233787.93|5168|221753.54|4618|210130.81|4816|199215.83|3727|184974.1|174057.55
92966512418|201809|0|0|0|0|0|NA|0|2|M|||||||||||2496|7099856.49|6850422.16
92966513276|201806|96|127|155|188|218|246|64|3|M|||||||||||||
92966477021|201803|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966489462|201809|0|0|0|0|0|NA|29|3|F|14536|1017379|14049|989948|13689|961209|15606|931475|13425|901325|11852|879323|848562
92966444924|201709|0|8|0|0|6|0|7|1|M|36497,79|3959447|52039|3893998|58773|3745393,67|54718|3832273|55172|3687124|51388|3547616,28|5686682,08
92967417895|201803|0|0|0|0|0|0|0|1|M|0|14849863,61|0|14553298,83|0|14250777,75|0|13942180,24|0|13627385,19|0|13306267,42|12978700,53
92966512518|201809|0|8|6|9|6|NA|6|1|M|2092337.88|196684556.67|389522|194661179.23|2075926.57|196024416.9|389296.87|194011994.92|389172.2|193683430.53|388609.58|193351758.7|192629349.36
92966454322|201712|0|0|0|0|0|0|0|1|M|||0|0|0|0|0|0|0|0|0|0|0
92966453126|201712|0|0|0|0|0|0|0|1|M|||||0|0|0|0|0|0|0|0|0
92966529653|201709|13|12|10|13|0|10|11|1|M|1138846,89|23346401,61|0|21921507,11|0|21632213,62|566717,42|21906354,92|1139745,07|22183486,34|536686,38|21281174,43|20975716,22
92966485463|201809|0|2|0|2|0|NA|0|1|F|23161|7911565.31|175926|8006113.42|93919|7761352.25|110522|7633666.55|94076|7432697.69|84300|7256356.15|7108314.48
92966512289|201809|0|0|9|0|0|NA|72|3|M|415790|25154534.43|514919|17303698.47|405793|21183984.45|419078|19950813.47|470778|24379595.76|469460|21953360.47|24817030.47
92966449525|201712|0|9|0|0|0|0|41|1|M|0|0|0|0|0|0|0|0|3014|142684|4504|260148|303606
92966478736|201712|82|110|138|171|202|231|48|1|F|0|8467953,65|0|8414901,89|0|8361075,28|0|8306462,73|0|8251053,1|0|8194834,3|8137795,19
92966486785|201803|0|0|0|0|0|0|0|1|F|0|28124696,72|0|27930021,61|0|27732895,07|0|26984521,58|0|26775491,24|0|26563829,74|26349502,76
92966462238|201806|0|NA|NA|NA|NA|NA|12|1|F|0|92731173,37|0|91112648,24|2677504,38|92154457,91|3370706,42|91194612,76|2672225,84|88825549,61|2597909,81|87062928,71|82758803,79
92967489287|201712|0|0|0|0|14|0|9|2|M|33424|1348164,57|112473,91|1401383,57|29389|1310782,31|31171|1241639,34|31740|1542264,85|114015,05|1588719,94|1496782,78
92966512081|201712|12|9|9|11|0|0|0|1|M|0|255152415|287407,92|254191701,9|525172,17|253148436,2|0|251333474|0|250030690|0|248657260|251049570
92967444306|201709|0|0|0|0|0|0|0|2|F|21561|2026168,51|30926,18|2035533,69|64515|2014294,69|61162|1949078,69|59939|1888656,69|58072|1829255,35|1755682,69
92966448586|201709|0|0|0|0|0|0|0|1|M|81061|3750764|82179|3649478,41|77044|3539499,55|83162|3948502,03|87389|3845215,13|76899|3742238,81|3577351,24
92966443602|201809|2|2|0|2|1|NA|1|2|M|35661|2503429.38|45109|3364036.38|57598|4206400.38|86845|5436580.38|84275|5653274.21|78110|5724470.38|29321.38
92966512740|201806|84|84|112|115|145|142|52|1|M|1629357|89786771,79|1629357|89239376,25|1629357|88685809,83|1629357|88126002,94|1629357|87559884,97|1629357|86987385,32|86408431,36
92967433685|201709|0|0|0|0|0|NA|0|1|M|||||||||||||0
92966480660|201712|0|0|0|0|2|0|0|2|F|||||||||||||23373873,62
92966512944|201809|0|0|0|0|0|NA|0|3||278123|5313277.05|252511|13693246.45|334651|10773742.66|242217|13322642.05|285985|16125349.05|289240|15580000.19|1048929.05
92966463659|201712|0|0|0|0|0|0|0|1|F|0|60610121,54|0|60265262,73|0|59916364,2|0|59563378,6|0|59206258,08|0|58844954,19|58479417,92
92966476109|201809|0|0|0|0|0|NA|0|2||0|40300420.1|0|39569483.62|0|38831119.55|0|38085252.69|0|37331806.22|0|36570703.05|35801866.37
92966445141|201803|0|0|0|0|0|0|0|3||0|44950632,64|1034382,65|45730973,41|0|44438304,06|0|44175701,21|0|43908710,89|0|43637259,79|43361273,57
92967486904|201712|124|NA|NA|NA|NA|NA|90|2|M|0|24097806,74|698413,66|24386453,65|697349,2|23979903,24|0|22854051,2|697580,26|23127295,33|1408660,75|23409068,82|21566072,14
92966445082|201709|75|105|133|167|42|70|43|1|M|13390|782049,5|5790|237839,5|55462|298524,5|8845|267844,5|18087,68|340130,5|60713|405176,5|1924160,5
92966453492|201809|0|25|0|26|54|NA|54|4|M|833382.13|7102691.46|72380.6|6251468.79|275066.82|6362369.73|482752.46|6476679.55|694936.41|6593868.72|909879.98|6712171.14|6835095.36
92966453607|201806|0|0|0|0|0|0|0|1|M|19788|1179461,6|24540|1094769,6|19971|942253,6|16746|926642,6|15916|870201,6|11938|709782,6|592837,6
92966455264|201809|75|105|133|NA|NA|NA|42|5|M|395039.96|6023034.18|114454|6211025.18|346744.05|6323144.18|113322|5949954.14|345084.71|6219669.14|633211.5|6326344.14|5945817.7
92966453755|201712|83|0|0|21|52|22|49|4|M|275938|9762377,86|67287|9129554,92|235085|9297352,92|706264,7|9487709,92|1147266,61|9676736,92|254255|9063780,44|10000580,44
92966505250|201712|14|0|0|12|0|10|0|1||56729|160608,49|60582|164461,49|64062|167941,49|589,49|576,49|0|0|15330|1066670,49|1150316,49
92966508001|201709|0|0|0|0|0|0|0|1|M|||||||||||||
92966472178|201803|0|0|0|0|0|0|4|1||0|23999641,9|571650,51|24381991,61|0|23618141,99|0|23423000,4|0|23224871,18|0|23023709,16|22819467,17
92966487330|201712|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966467494|201712|0|0|0|0|0|0|0|1|F|0|12762257,38|10726|12894114,79|10726|12709666,06|10726|12520399,99|10726|12328036,87|10726|12133780,47|11615560,74
92966480454|201803|0|0|0|0|0|0|0|1|F|154616|15006433,58|106578|13578279,99|133497|15015840,5|103973|13717795,4|420463|14996674,4|135728|15118328,47|13166827,18
92966476118|201809|43|73|101|135|163|NA|10|1|F|||||||||||||
92966443838|201809|0|0|0|0|0|NA|0|2|M|79160|2763416.16|63681|2313088.01|61398|2419491.01|59679|2117212.01|61109|2437144.01|57314|2216787.01|2865517.01
92966504548|201803|0|0|0|0|0|0|0|1|M|0|10510400,76|0|10146243,81|0|9776383,78|0|9400731,82|0|9019196,89|0|8631686,81|8771244,85
92966509930|201803|0|0|28|60|0|25|55|1|M|230404,68|3031582,18|398534,64|2987885,18|576256,37|3039793,18|18924|3012263,18|91428|3084767,18|161290|3114268,18|2871884,18
92966459288|201809|NA|NA|NA|NA|NA|NA|1|1|F|6875.94|1147430.97|0|1106759.3|12586.65|1085191.71|20606.2|1058694.5|17746.49|1020952.52|0|967953.24|979025.87
92967480620|201806|0|0|3|36|66|94|0|1||0|15532255,25|0|15345487,7|0|15155677,28|0|14962774,81|0|14766729,14|0|14567490,09|14365005,5
92966486157|201803|56|0|0|26|57|85|23|1|F|||||||||||||0
92967455002|201806|0|0|0|0|0|0|0|2|F|176469,25|5783001,2|170661,85|5699405,35|175351,21|5624941,46|177469,89|5546519,08|177450,16|5464545,47|160533,67|5364238,26|5296254,99
92966459047|201712|0|0|0|0|0|0|0|1||57109|2640790,59|53859|2473458,35|45836|2336105,31|48019|2226202,9|44193|2095710,69|42824|1977563,45|1873778,05
92966453620|201803|0|0|0|0|0|0|0|1|M|||||||506393|504093|0|0|0|0|0
92966512780|201809|0|0|0|0|NA|NA|0|1||0|25238307.93|0|24750376.94|0|24257632.83|0|23760028.24|0|23257515.82|0|22750047.2|22237573.01
92966512627|201809|75|105|9|0|9|NA|42|4|M|251497.09|3897329.58|83197|3681844.58|82661|3625542.58|238499.18|3721322.58|92811|3519157.04|244690.71|3605253.04|3548571.64
92966487448|201806|NA|NA|NA|NA|NA|NA|0|1|F|||||||0|425305|0|0|0|0|0
92966459071|201806|0|0|0|0|0|0|10|3|F|20937|909497,16|102687,29|1031928,16|14467|942595,16|21313|948908,16|59494,22|970811,16|21549|1012443,23|995283,23
92966451794|201709|0|0|0|0|0|0|10|1|M|47770|2910627,89|60804|4316956,92|100618|3159034,4|74737|4211217,43|71149|3113661,96|74118|3541828,83|3638068,54
92966471803|201806|0|0|0|13|0|0|10|2|F|36549|1548531,39|59260,39|2035766,78|43815|1717949,78|38029|1670036,17|37618|1627525,88|0|0|624452,88
92966472005|201809|6|5|3|6|3|NA|3|4|F|0|5401478.94|0|5220315.33|0|5035481.43|281235.88|5134493.64|0|4680763.61|278139.71|4793216.96|4354582.09
92966440989|201712|4|1|0|3|0|2|1|2|M|0|96988772,81|0|94887766,4|0|92765255,52|0|90621018,02|0|88454831,61|0|86266471,98|87337884,79
92966478339|201809|0|NA|NA|NA|NA|NA|0|1|F|0|8705000.01|0|8590107.73|0|8472831.33|0|8113080.07|0|8230927.29|0|8106197.6|7978879.66
92966467459|201712|0|0|0|0|0|0|0|1||0|10683630,01|0|10555427,96|0|10425128,34|0|10292697,07|0|10158099,09|0|10021298,32|9882259,68
92967430225|201809|0|0|0|0|0|NA|0|1|M|||||||||||||
92967411749|201806|0|0|0|0|0|0|0|1|M|||||||||||||
92967428813|201712|0|0|0|0|0|0|0|1|M|58774|2151262,24|26595|2076244,31|70924|2120573,31|66220|2163605,24|71008|2111071,24|23469|2118514,24|2047274,24
92966452038|201806|NA|NA|NA|NA|NA|NA|12|1|M|||||||||||||
92966464021|201712|43|71|99|41|14|0|9|2|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966446846|201809|0|0|0|0|0|NA|0|3||87034|3824254.69|86073|3704939.49|79670|3564408.62|78628|3434381.6|75450|3307941.7|66295|3145556.32|3019482.15
92966454293|201709|0|13|0|14|0|NA|10|1||45740|2064707,86|43345|1979619,53|44379|1903144,27|39690|1803763,76|37796|1718025,61|33697|1620785,68|1532129,31
92966512216|201709|96|126|154|188|216|244|64|2||||8080|8080|||||||||
92967382750|201809|35|65|93|127|125|NA|2|3|F|||||||||0|30667133.64|0|30172828.7|30231736.96
92967389258|201803|103|134|163|0|0|0|70|2||43230|41356|45726|42316|0|0|0|0|0|0|0|0|0
92967425062|201712|0|0|0|0|0|0|0|1|M|||||||||||||
92967418561|201712|30|58|86|119|150|179|27|2|M|2630|11257444,01|2559|10970560,6|2519|10799500,32|2476|10626025,51|2435|10450106,44|2396|10271709,37|10090792,07
92967458700|201709|0|0|5|8|0|5|0|1|M|0|2595998,34|0|2505418,25|0|2413076,76|0|2318939,62|0|2222971,89|0|2125137,99|2025401,63
92966446088|201803|0|0|0|0|0|0|0|1||||||||||||||
92966468541|201712|62|59|56|61|92|60|58|1|F|1240555,41|25184031,1|1241446,66|24829331,92|1894374,21|25139407,22|1252916,79|24118184,83|1906919,8|24405079,17|1251888,23|23379017,53|23657455,71
92966486235|201806|13|0|0|0|0|0|0|1||468620|13572229,01|319275|13138240,01|312974|12747227,01|280926|12328153,01|277383|11905486,01|258068|11563554,01|11296872,01
92967402867|201809|0|0|0|0|2|NA|2|1|M|||||||||||||
92966512267|201809|0|0|0|0|0|NA|0|3|M|0|49495818.7|0|49107009.85|0|48713404.71|0|48314944.13|0|47911568.2|0|46648648.73|46234080.73
92966491566|201803|22|53|52|53|0|0|20|3|F|||||||||||||83000000
92966511772|201803|0|0|0|0|0|0|0|1|M|228|282412|2258|494192|24378|2028322,54|73079|4122066,34|145704|7787512,39|301741|12751490,59|11766883,14
92966486840|201803|NA|NA|NA|NA|NA|NA|41|4|F|0|5480219,86|0|5385360,3|0|5288949,31|0|5190960,68|0|5091369,19|186876,3|5177023,89|5073927,8
92967475557|201709|91|0|0|30|58|NA|59|1|F|2664|10513489,77|2630|10374598,65|2593|10233627,93|0|9796300,14|2521|9945332,97|2484|9797943,67|9648378,9
92966472167|201709|0|0|0|0|0|0|1|1||||||||0|0|0|0|0|0|0
92966461683|201806|104|0|9|42|72|100|72|1|F|2391|102905,52|2211|91509,67|1942|79397,29|1647|66985,31|1431|55228,33|1149|41823,77|28891,71
92966453669|201709|0|0|21|55|0|0|22|1|M|256749|8235242,43|983167,24|8425857,43|255182|7212222,04|60332,59|6531029,04|201354|5366132,04|153723|5211404,04|5091564,09
92966456684|201709|0|0|0|0|0|0|0|1||0|46693127,27|0|46277626,88|0|45858028,74|0|45434291,54|0|45006374,96|0|44574237,71|44137838,48
92967414142|201712|0|0|0|0|0|0|0|1|M|0|0|5099|6953388,5|142833|142833|8076|1008076|31151|2202765,31|4408|6012186,8|7080946,8
92966476844|201803|0|23|52|82|113|141|46|3|F|0|232436413|564425,05|231911277,9|1143149,97|231384036,4|1733491,67|230851676,3|2302467,96|228534070,1|2302467,96|227131206,3|229911357,7
92966459238|201709|0|0|0|0|0|0|28|1||||||||||||||
92966487367|201806|18|0|0|0|17|0|0|1|F|||||||||||||
92967476198|201803|88|119|148|180|211|239|55|1||0|0|0|0|0|0|0|0|0|0|0|0|749437,49
92967409149|201712|14|0|0|0|0|0|0|1|M|30892|2097054|40667|2157382|33024|1839741,93|7370|29470|20414|2242102|24798|24798|19402
92966445001|201709|0|0|0|0|0|0|0|2||84597|3928449,58|78552|3063426,57|52925|2033975,74|65816|3083632,89|64595|2560130,44|55772|2358072|5707909,27
92967382749|201709|5|4|2|5|2|2|3|2|F|||||||0|49245088,75|589106,28|49787428,1|589010,26|49740081,44|49103329,75
92967396259|201809|0|0|0|0|0|NA|0|1||711|68625|3988|428674|6560|667228|17387|1612139.35|36285|3241980.35|33331|3449017.15|3460506.11
92966523272|201809|0|0|0|0|0|NA|0|1|M|||0|0|0|0|0|0|4664|626095.75|57403.95|4325823.59|4840498.42
92966468941|201803|0|0|0|13|44|0|0|1|F|96513|4069580,66|0|0|0|0|0|0|0|0|0|0|0
92966451411|201709|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966452587|201712|0|0|0|0|0|3|2|3|M|0|11223046,71|0|11090895,65|0|10957441,64|245272,49|11067943,96|0|10686572,12|0|10549130,56|10655765,1
92966460962|201806|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966453571|201712|4|0|0|0|0|0|0|1|M|0|39193975,44|0|38745711,79|0|38291351,32|0|37830811,67|0|37364007,68|962886,08|37853741,28|37406734,35
92967385608|201809|118|148|176|210|238|NA|85|5|F|67151|2062925|26642|1892141.47|69146|2004445.47|193228.64|2048828.47|19239|1742478.65|58523|2051362.65|1974163.65
92966473760|201709|0|0|0|0|0|1|0|1|F|25495|1334110,68|35383|2040957,74|17431|2477267,87|72676|3051202,21|70084|3006046,42|64425|2938442,31|2956412,02
92966475384|201709|0|0|0|0|0|0|0|1|F|||||||||||||0
92967402813|201712|0|0|0|0|0|0|0|1||18083|802472,57|15446|652874,57|12764|740878,11|14823|863013,44|9975|9975|0|9956|9640
92967473391|201806|42|73|101|0|11|0|10|2|M|89252,58|1237376,5|28189,96|1155104,84|2565|1097461,33|51663,65|1122630,33|101259,36|1148490,33|153848,82|1173526,33|1199191,33
92967447124|201806|52|83|50|0|0|0|20|1|F|||||||||0|26984231,3|0|26714731,27|26456942,5
92967383785|201806|0|16|0|16|0|0|14|1|F|0|46331927,82|0|45826252,05|0|45313747,54|0|44794309,35|0|44267843,83|0|43734256,28|43193449,01
92966523191|201809|3|0|0|0|0|NA|0|1|M|0|18934195.36|512988.66|19218767.65|0|18474083.93|180032.9|18419096|0|18000669.43|0|17758853.87|17513568.32
92966525949|201803|0|0|0|0|0|0|0|1|M|||||||||||||
92966468943|201709|NA|NA|NA|NA|NA|NA|29|1|F|407279,71|5645184,56|406106,02|5547300,06|409357,29|5451895,22|407705,56|5349601,86|409426,44|5248657,12|407947,24|5148792,24|5034213,72
92966453734|201803|0|0|0|0|0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966486971|201809|NA|NA|NA|NA|NA|NA|9|2|F|17435|765322.21|16685|732007.21|15388|697395.21|15068|671463.21|14526|645989.21|13147|608820.21|622426.21
92966463616|201803|0|0|0|0|0|0|0|2|F|71489|2818613,43|63003|2943700,97|65784|2937000,1|64905|2763939,47|60866|2610450,55|60178|2555812,77|2842149,67
92966457896|201709|3|2|0|3|0|0|1|2|F|0|13093480,17|0|12726582,85|0|12353300,43|0|11973523,06|0|11587137,25|603447,61|11797476,01|7287988,37
92966470307|201709|26|0|0|0|0|23|0|1||0|7504161,64|0|7316650,91|0|7139220,77|0|6968108,55|0|6812437,25|0|6683349,34|6577699,19
92966443890|201712|7|4|0|6|7|5|4|1|M|647248,76|28656775,73|630626,35|28303702,77|1299895,83|28632927,77|0|26989354,43|657451,41|27299457,2|0|26290946,92|25693392,68
92966441040|201806|0|0|0|0|0|0|0|1||||||||||||||
92966459795|201709|0|0|0|0|0|0|0|1|F|0|74619067,8|0|74285968,45|0|73948482,46|0|73606552,06|0|73260118,71|0|72909123,14|72553505,24
92967385587|201709|42|72|0|14|0|8|10|3|M|41884|2019545,44|241826,67|2063595,44|199283,99|1867268,06|339384,61|1908375,06|44501|2037828,06|190088,28|2079120,06|2127005,06
92966446317|201712|26|23|0|0|26|55|23|1|M|0|9824312,79|0|9634050,27|0|9441926,21|311555,28|9559476,6|224442,07|9276459,53|217044,35|9071240,82|8894257,32
92967439513|201806|0|0|0|0|0|0|0|1|M|0|0|0|0|6788|1137277|23876|1571219,31|24059|1604744,83|2319|1553935,53|1581203,42
92966520207|201806|0|0|9|42|72|100|0|1|M|||||||||||||
92966522951|201712|0|2|2|4|5|3|0|1|M|0|74548484|0|73399563|0|72232630|738104,09|71784557,09|1013950|70859203|0|68623744|70785448
92967397983|201806|0|0|0|0|0|0|0|1||||||||||||||
92966512211|201712|9|0|6|39|70|99|6|3|M|322723,89|19767452,35|322755,51|19684689,57|322634,94|19600775,45|0|19193334,3|322590,71|19430095,1|322718,97|19343356,71|19255367,99
92967481142|201806|0|0|0|0|0|0|0|1|M|||||||||||||
92966440654|201809|16|15|13|16|13|NA|44|3|M|427421.5|36682627.6|410350.57|36563615.64|0|36050549.91|0|35947055.61|323989.62|36166765.77|0|35737704.49|36063126.4399999
92966443274|201709|0|0|0|0|0|0|0|1|M|0|27071327,28|0|26415565,24|0|25753581,51|0|25085316,91|0|24410711,32|941444,7|24671149,27|23042236,51
92967409500|201712|0|0|0|0|0|0|0|1|M|||||||||||||
92966512899|201806|118|149|177|210|240|268|86|3|M|||||||||||||
92966473759|201806|0|0|0|0|0|0|18|1|F|0|18487503,62|0|18386082,42|0|18283584,65|0|18180000,26|0|18075317,15|0|17969523,24|17862607,45
92966468321|201809|0|0|0|0|0|NA|0|2|F|0|26403323.71|0|26082836.2|635545.87|26394376.29|0|25431268.27|0|25100109.61|0|24765315.34|24426845.35
